target_id	length	eff_length	est_counts	tpm
ENST00000513322	1558	1372.25	2.23515	1.03502
ENST00000511984	567	381.573	10.7092	17.8343
ENST00000379594	1082	896.253	10.5692	7.49355
ENST00000509598	2106	1920.25	4.65413	1.54013
ENST00000505993	773	587.324	0.513793	0.555889
ENST00000513167	732	546.324	0	0
ENST00000514775	553	367.573	0	0
ENST00000274459	4330	4144.25	11.1625	1.71156
ENST00000283006	1389	1203.25	44.341	23.4167
ENST00000515001	1305	1119.25	2.76731	1.57111
ENST00000513575	437	252.909	0	0
ENST00000514753	750	564.324	0	0
ENST00000502689	692	506.324	0	0
ENST00000510742	724	538.324	1.04713	1.23605
ENST00000507479	649	463.324	0	0
ENST00000507753	605	419.413	1.98373	3.00552
ENST00000335174	1141	955.253	3.52097	2.34219
ENST00000511393	1444	1258.25	1.51035	0.762761
ENST00000511311	668	482.324	0	0
ENST00000506424	519	333.814	0	0
ENST00000306376	4111	3925.25	51.7626	8.37966
ENST00000434744	2213	2027.25	0	0
ENST00000480706	764	578.324	0	0
ENST00000433149	366	184.844	2.15186e-07	7.39755e-07
ENST00000489830	614	428.413	0	0
ENST00000484223	590	404.495	0	0
ENST00000472868	238	77.4217	0	0
ENST00000440773	574	388.535	0	0
ENST00000421809	554	368.573	0	0
ENST00000413301	573	387.535	0	0
ENST00000422039	564	378.573	0	0
ENST00000476890	642	456.324	4.61854	6.43146
ENST00000475484	472	287.337	0	0
ENST00000495808	187	45.1518	0	0
ENST00000537818	1859	1673.25	14.6188	5.55174
ENST00000357780	1470	1284.25	0	0
ENST00000346618	4744	4558.25	15.2195	2.12169
ENST00000378646	4094	3908.25	9.5198	1.54783
ENST00000535432	4145	3959.25	41.2607	6.62218
ENST00000261596	6227	6041.25	294	30.9242
ENST00000335247	4401	4215.25	0	0
ENST00000409327	2092	1906.25	1.03402	0.344687
ENST00000262178	3944	3758.25	0	0
ENST00000377633	1491	1305.25	0	0
ENST00000402066	1926	1740.25	0	0
ENST00000418475	564	378.573	0	0
ENST00000421760	717	531.324	0	0
ENST00000317019	3547	3361.25	0	0
ENST00000356443	5847	5661.25	0	0
ENST00000400569	5847	5661.25	0	0
ENST00000261606	5559	5373.25	8	0.946086
ENST00000533812	1455	1269.25	5	2.50322
ENST00000533434	581	395.495	0	0
ENST00000433777	359	178.325	0	0
ENST00000227667	550	364.609	0	0
ENST00000375345	604	418.413	0	0
ENST00000470144	269	100.904	0	0
ENST00000519126	847	661.324	0	0
ENST00000534111	5550	5364.25	17.8184	2.11075
ENST00000519236	1934	1748.25	2.86039e-07	1.03968e-07
ENST00000522307	1634	1448.25	0	0
ENST00000523251	1689	1503.25	0	0
ENST00000517483	2074	1888.25	0	0
ENST00000437212	2074	1888.25	41.1891	13.8612
ENST00000522824	2052	1866.25	0	0
ENST00000522151	692	506.324	0	0
ENST00000520063	354	173.829	0.422594	1.54482
ENST00000522462	421	237.278	0.036664	0.0981881
ENST00000517544	789	603.324	0	0
ENST00000519813	558	372.573	0	0
ENST00000528118	3838	3652.25	1.06895	0.185984
ENST00000518413	700	514.324	0.0422315	0.0521768
ENST00000518610	379	197.164	0	0
ENST00000524218	725	539.324	0	0
ENST00000523770	480	295.192	0	0
ENST00000446004	1239	1053.25	3.05413	1.84261
ENST00000454502	1909	1723.25	0	0
ENST00000402228	2149	1963.25	3.35865e-08	1.08709e-08
ENST00000284995	2381	2195.25	8.22421	2.3806
ENST00000473755	3918	3732.25	0	0
ENST00000415684	2279	2093.25	0	0
ENST00000490981	760	574.324	0	0
ENST00000455118	784	598.324	0.351409	0.373212
ENST00000412698	553	367.573	0.784116	1.35555
ENST00000475595	830	644.324	0.586133	0.578056
ENST00000314571	2023	1837.25	0	0
ENST00000383797	2028	1842.25	0	0
ENST00000537959	1712	1526.25	0	0
ENST00000444864	2697	2511.25	0	0
ENST00000374781	1108	922.253	0	0
ENST00000551526	1762	1576.25	0	0
ENST00000199280	4174	3988.25	0	0
ENST00000550862	809	623.324	0	0
ENST00000304758	6888	6702.25	0	0
ENST00000371962	2720	2534.25	0	0
ENST00000524145	3330	3144.25	0	0
ENST00000371958	2462	2276.25	0	0
ENST00000462114	510	324.946	0	0
ENST00000371959	6945	6759.25	0	0
ENST00000432214	1816	1630.25	0	0
ENST00000264192	2260	2074.25	0	0
ENST00000418920	757	571.324	0	0
ENST00000457793	845	659.324	0	0
ENST00000497432	536	350.609	0	0
ENST00000439355	561	375.573	1	1.69193
ENST00000462109	560	374.573	0	0
ENST00000483929	572	386.535	0	0
ENST00000435117	623	437.413	0	0
ENST00000540637	1464	1278.25	1	0.49712
ENST00000335040	963	777.253	0	0
ENST00000449742	3546	3360.25	0.553401	0.104652
ENST00000376704	3007	2821.25	0	0
ENST00000376706	1522	1336.25	0.334949	0.159282
ENST00000542439	69	26.5246	0	0
ENST00000395270	7011	6825.25	8.24965	0.768059
ENST00000358357	5320	5134.25	15.6388	1.93554
ENST00000434423	3750	3564.25	9.1032	1.62294
ENST00000446813	3977	3791.25	0	0
ENST00000257622	5997	5811.25	28.0689	3.06926
ENST00000370098	1137	951.253	2	1.33602
ENST00000370097	1119	933.253	0	0
ENST00000375320	940	754.253	0	0
ENST00000359492	932	746.253	0	0
ENST00000375329	927	741.253	0	0
ENST00000375323	1088	902.253	0	0
ENST00000236850	1227	1041.25	0	0
ENST00000349716	3585	3399.25	0	0
ENST00000310346	3825	3639.25	0	0
ENST00000405440	2203	2017.25	0	0
ENST00000526441	1050	864.253	0	0
ENST00000552726	577	391.535	0	0
ENST00000448888	1911	1725.25	0	0
ENST00000520164	5145	4959.25	0	0
ENST00000408929	1888	1702.25	0	0
ENST00000517825	2505	2319.25	0	0
ENST00000535548	1017	831.253	0	0
ENST00000472154	1460	1274.25	0	0
ENST00000496307	1417	1231.25	0	0
ENST00000453667	1476	1290.25	0	0
ENST00000420041	1456	1270.25	0	0
ENST00000237596	5056	4870.25	27.9462	3.64627
ENST00000506727	550	364.609	0	0
ENST00000506367	693	507.324	0	0
ENST00000508588	1720	1534.25	0	0
ENST00000511337	1362	1176.25	0	0
ENST00000512858	1554	1368.25	0	0
ENST00000502363	1222	1036.25	8.05384	4.93873
ENST00000374779	1139	953.253	0	0
ENST00000542196	1028	842.253	0	0
ENST00000339775	1485	1299.25	7.54252	3.68893
ENST00000348354	1456	1270.25	47.0537	23.5386
ENST00000471860	718	532.324	0	0
ENST00000496601	378	196.204	0	0
ENST00000464058	531	345.644	0	0
ENST00000457956	511	325.946	1.40381	2.73678
ENST00000460974	500	315.01	0	0
ENST00000403712	1682	1496.25	14.1684	6.0172
ENST00000463865	1999	1813.25	0	0
ENST00000403657	3540	3354.25	3.11475	0.590072
ENST00000473104	2463	2277.25	0	0
ENST00000405430	2064	1878.25	0	0
ENST00000356150	1763	1577.25	15.1149	6.08949
ENST00000403658	1279	1093.25	8.08811	4.70115
ENST00000468321	2739	2553.25	1.93808	0.482343
ENST00000479739	2236	2050.25	0	0
ENST00000451005	782	596.324	0	0
ENST00000472012	863	677.324	1	0.93817
ENST00000431160	721	535.324	0	0
ENST00000471948	2119	1933.25	0	0
ENST00000481932	885	699.324	0	0
ENST00000488044	672	486.324	1.19779	1.56507
ENST00000497051	533	347.644	0	0
ENST00000488979	541	355.609	5.38277	9.61857
ENST00000475027	599	413.454	0	0
ENST00000454318	581	395.495	0	0
ENST00000402632	3151	2965.25	3.24575	0.695554
ENST00000415368	494	309.041	0	0
ENST00000462719	569	383.573	0	0
ENST00000465733	551	365.573	0	0
ENST00000477707	581	395.495	0	0
ENST00000472861	441	256.883	0.80501	1.99133
ENST00000415006	1414	1228.25	0	0
ENST00000265909	6535	6349.25	134.846	13.4957
ENST00000527116	1323	1137.25	0	0
ENST00000526579	907	721.253	5.24435	4.62042
ENST00000534726	1656	1470.25	0	0
ENST00000426933	888	702.253	0	0
ENST00000533318	1565	1379.25	0	0
ENST00000530330	880	694.324	0	0
ENST00000528555	1506	1320.25	0	0
ENST00000530356	1562	1376.25	0	0
ENST00000524460	796	610.324	0	0
ENST00000527451	498	313.01	0.733099	1.48827
ENST00000533214	3096	2910.25	0	0
ENST00000531608	584	398.495	1.11655	1.78047
ENST00000539184	1562	1376.25	0	0
ENST00000545537	1430	1244.25	0.617131	0.315171
ENST00000427522	7827	7641.25	84.0793	6.99202
ENST00000478861	833	647.324	0	0
ENST00000467148	8064	7878.25	119.393	9.62999
ENST00000479540	3079	2893.25	13.2998	2.92102
ENST00000370082	1827	1641.25	5.94831	2.30301
ENST00000339021	3223	3037.25	1	0.209217
ENST00000355803	3253	3067.25	2.42751	0.502909
ENST00000325437	2832	2646.25	0	0
ENST00000397514	2976	2790.25	84.1998	19.1754
ENST00000397515	3109	2923.25	0	0
ENST00000473256	1771	1585.25	5.79946	2.3247
ENST00000568288	501	316.01	0	0
ENST00000567383	538	352.609	2.5925	4.672
ENST00000403747	1217	1031.25	175.157	107.929
ENST00000568209	266	98.5658	1.8955	12.2201
ENST00000562482	735	549.324	3.01474	3.48738
ENST00000566587	1098	912.253	18.7294	13.0463
ENST00000406620	1842	1656.25	33.9091	13.0097
ENST00000562470	432	248.035	0	0
ENST00000567074	884	698.324	3.59799	3.27402
ENST00000402301	1708	1522.25	1.50134	0.626713
ENST00000566775	396	213.419	0	0
ENST00000566159	2642	2456.25	7.11268	1.84008
ENST00000564143	444	259.805	0	0
ENST00000568989	498	313.01	0.751888	1.52642
ENST00000426778	2916	2730.25	0	0
ENST00000285398	2750	2564.25	130.569	32.3561
ENST00000491292	4018	3832.25	3.55408	0.589319
ENST00000445889	2920	2734.25	0	0
ENST00000494464	1367	1181.25	0	0
ENST00000456257	563	377.573	0	0
ENST00000460485	815	629.324	3.37603	3.40887
ENST00000462306	963	777.253	2.53668	2.07387
ENST00000490062	576	390.535	0	0
ENST00000493187	2920	2734.25	0	0
ENST00000369169	1796	1610.25	0	0
ENST00000239032	1980	1794.25	0	0
ENST00000488337	4220	4034.25	0	0
ENST00000445177	6331	6145.25	40.4851	4.18633
ENST00000375300	6213	6027.25	0	0
ENST00000454905	294	120.889	0	0
ENST00000465421	3459	3273.25	0	0
ENST00000415541	3816	3630.25	0	0
ENST00000446921	3858	3672.25	1.58924e-06	2.75001e-07
ENST00000480468	2237	2051.25	0	0
ENST00000480222	665	479.324	0	0
ENST00000413553	3054	2868.25	1.81298	0.401655
ENST00000472648	267	99.2758	0	0
ENST00000497049	715	529.324	3.04069	3.65031
ENST00000485363	764	578.324	0	0
ENST00000292055	6067	5881.25	0	0
ENST00000542607	3700	3514.25	38.0751	6.88472
ENST00000434315	3818	3632.25	0	0
ENST00000375288	5777	5591.25	8.58611	0.97581
ENST00000372921	2108	1922.25	234.001	77.3545
ENST00000372919	2174	1988.25	8.91237	2.84839
ENST00000463788	739	553.324	1.64757	1.89209
ENST00000492380	843	657.324	17.0682	16.5001
ENST00000394847	648	462.324	0	0
ENST00000535178	1250	1064.25	27.3728	16.3438
ENST00000416135	923	737.253	0	0
ENST00000533482	4373	4187.25	31.1246	4.72338
ENST00000265335	6022	5836.25	63.7068	6.93633
ENST00000453394	2076	1890.25	0	0
ENST00000423956	2915	2729.25	0	0
ENST00000487596	738	552.324	1.86548	2.14622
ENST00000434288	1052	866.253	1.30308	0.955881
ENST00000496204	473	288.337	1	2.20382
ENST00000489420	403	219.897	0	0
ENST00000455677	564	378.573	0	0
ENST00000378823	6597	6411.25	0	0
ENST00000505330	4888	4702.25	0	0
ENST00000504381	3498	3312.25	0	0
ENST00000507488	3579	3393.25	0	0
ENST00000510168	5067	4881.25	150.081	19.5377
ENST00000508532	4969	4783.25	0	0
ENST00000504948	4714	4528.25	1.57363e-05	2.20826e-06
ENST00000513801	3439	3253.25	19.7157	3.85099
ENST00000505072	556	370.573	0	0
ENST00000509662	559	373.573	0	0
ENST00000328560	3484	3298.25	1.58869e-07	3.06078e-08
ENST00000428331	4795	4609.25	26.7008	3.68105
ENST00000359644	3401	3215.25	43.6934	8.63532
ENST00000422190	3386	3200.25	32.1044	6.37468
ENST00000508297	540	354.609	0	0
ENST00000504612	3148	2962.25	2.17598	0.466779
ENST00000513636	590	404.495	0	0
ENST00000515854	561	375.573	0	0
ENST00000514654	4730	4544.25	3.52829	0.493377
ENST00000504571	786	600.324	0	0
ENST00000508660	943	757.253	0	0
ENST00000510774	555	369.573	0	0
ENST00000507194	651	465.324	0	0
ENST00000393221	3446	3260.25	0	0
ENST00000533801	3277	3091.25	0	0
ENST00000347421	3339	3153.25	0	0
ENST00000286621	1169	983.253	26.2135	16.941
ENST00000478611	441	256.883	0	0
ENST00000372734	2083	1897.25	99.2089	33.2279
ENST00000467840	603	417.413	1	1.52234
ENST00000539909	1249	1063.25	25.4667	15.22
ENST00000541550	1187	1001.25	99.1108	62.9006
ENST00000515549	494	309.041	0	0
ENST00000286364	5614	5428.25	33.602	3.93353
ENST00000505833	362	181.197	0	0
ENST00000509118	879	693.324	0	0
ENST00000509032	563	377.573	0	0
ENST00000506365	465	280.508	0	0
ENST00000452898	3054	2868.25	15.398	3.41134
ENST00000423660	2119	1933.25	0	0
ENST00000470539	1632	1446.25	0	0
ENST00000485109	5267	5081.25	0.332895	0.0416307
ENST00000437843	6751	6565.25	0	0
ENST00000495974	564	378.573	0	0
ENST00000480224	3081	2895.25	2.0014	0.439263
ENST00000549423	957	771.253	0	0
ENST00000434336	510	324.946	0	0
ENST00000455405	3184	2998.25	0	0
ENST00000334998	4194	4008.25	0	0
ENST00000442552	2148	1962.25	0	0
ENST00000544155	592	406.495	0	0
ENST00000545160	559	373.573	0	0
ENST00000389184	4377	4191.25	0	0
ENST00000561208	4818	4632.25	4.72493	0.648158
ENST00000338564	3007	2821.25	37.7702	8.50717
ENST00000397624	2738	2552.25	15.9355	3.96754
ENST00000560702	3230	3044.25	0	0
ENST00000314177	2775	2589.25	8.18702e-08	2.00923e-08
ENST00000559085	2538	2352.25	6.07097	1.64003
ENST00000560570	2321	2135.25	0	0
ENST00000397620	2295	2109.25	0	0
ENST00000424352	2917	2731.25	0	0
ENST00000559972	541	355.609	4.3384	7.75237
ENST00000561264	544	358.609	1.55951	2.76341
ENST00000561284	558	372.573	0	0
ENST00000559371	567	381.573	0	0
ENST00000557992	547	361.609	1	1.75727
ENST00000558643	740	554.324	0	0
ENST00000559561	1442	1256.25	15.621	7.90148
ENST00000559408	561	375.573	0	0
ENST00000561163	1643	1457.25	2.17555	0.948664
ENST00000561422	565	379.573	0	0
ENST00000557796	1238	1052.25	0	0
ENST00000560617	605	419.413	0	0
ENST00000560697	552	366.573	0	0
ENST00000558313	854	668.324	0	0
ENST00000559129	552	366.573	0	0
ENST00000382766	3591	3405.25	1.90394	0.355289
ENST00000444725	3687	3501.25	59.8334	10.8592
ENST00000340545	3050	2864.25	0	0
ENST00000219869	2321	2135.25	0	0
ENST00000536185	441	256.883	0	0
ENST00000545901	581	395.495	0	0
ENST00000545621	1282	1096.25	0	0
ENST00000278715	1501	1315.25	41.6688	20.1317
ENST00000536813	507	321.946	0	0
ENST00000537841	1559	1373.25	0	0
ENST00000542729	1469	1283.25	0	0
ENST00000543821	562	376.573	1.52808	2.57854
ENST00000546302	708	522.324	0	0
ENST00000442944	1548	1362.25	0	0
ENST00000542822	936	750.253	0	0
ENST00000542044	1544	1358.25	0	0
ENST00000544387	1351	1165.25	0	0
ENST00000535793	832	646.324	0	0
ENST00000543090	1347	1161.25	1.8031	0.986669
ENST00000539986	1155	969.253	0	0
ENST00000535253	755	569.324	0	0
ENST00000542345	882	696.324	0	0
ENST00000543543	1796	1610.25	0	0
ENST00000546226	2112	1926.25	0	0
ENST00000544360	695	509.324	0	0
ENST00000534956	547	361.609	0	0
ENST00000544182	1542	1356.25	0	0
ENST00000539045	845	659.324	0	0
ENST00000392841	1411	1225.25	0	0
ENST00000565094	384	201.923	0	0
ENST00000553558	3523	3337.25	0	0
ENST00000334988	3469	3283.25	0	0
ENST00000566478	405	221.831	0	0
ENST00000556455	824	638.324	0	0
ENST00000557603	552	366.573	0	0
ENST00000563329	623	437.413	0	0
ENST00000560393	3465	3279.25	0	0
ENST00000217652	1229	1043.25	913.637	556.496
ENST00000536605	899	713.253	117.858	105.001
ENST00000375482	3321	3135.25	14.2584	2.88985
ENST00000468206	918	732.253	0	0
ENST00000494669	905	719.253	0	0
ENST00000467786	4697	4511.25	0	0
ENST00000494553	244	81.8355	0	0
ENST00000488407	462	277.536	0	0
ENST00000416701	3221	3035.25	0	0
ENST00000337352	3303	3117.25	0	0
ENST00000538555	1342	1156.25	5.74165	3.15545
ENST00000259362	957	771.253	0	0
ENST00000569801	540	354.609	1.29869	2.32721
ENST00000566228	8171	7985.25	39.0131	3.10456
ENST00000564111	2248	2062.25	0	0
ENST00000568949	636	450.324	0	0
ENST00000568359	601	415.413	0	0
ENST00000563308	683	497.324	1.77095	2.26279
ENST00000564791	1633	1447.25	0	0
ENST00000562510	536	350.609	0	0
ENST00000268271	2248	2062.25	0	0
ENST00000306030	7002	6816.25	1.26617	0.118039
ENST00000323433	1283	1097.25	0.664414	0.384777
ENST00000356370	1740	1554.25	2	0.817685
ENST00000293599	1420	1234.25	0	0
ENST00000553132	825	639.324	0	0
ENST00000466256	1868	1682.25	0	0
ENST00000375541	6641	6455.25	11.8445	1.16595
ENST00000445545	6096	5910.25	35.8755	3.85718
ENST00000467938	2515	2329.25	0	0
ENST00000492631	1373	1187.25	0	0
ENST00000488646	5410	5224.25	15.6819	1.90745
ENST00000467715	614	428.413	0	0
ENST00000467880	1265	1079.25	0	0
ENST00000494191	2049	1863.25	12.7739	4.35643
ENST00000497654	1298	1112.25	0	0
ENST00000486318	724	538.324	0	0
ENST00000498688	583	397.495	0	0
ENST00000477773	648	462.324	0	0
ENST00000465021	780	594.324	3.30193	3.53039
ENST00000465291	683	497.324	0.0687032	0.087784
ENST00000167106	5724	5538.25	15	1.72106
ENST00000554237	1462	1276.25	0	0
ENST00000556967	526	340.679	0	0
ENST00000556038	726	540.324	0	0
ENST00000553518	484	299.162	0	0
ENST00000554743	1096	910.253	0	0
ENST00000262320	3643	3457.25	17.2913	3.17815
ENST00000461023	6340	6154.25	5.30996	0.548269
ENST00000354866	3324	3138.25	116.399	23.5688
ENST00000457798	334	155.923	0	0
ENST00000481769	1089	903.253	0	0
ENST00000287748	904	718.253	0	0
ENST00000441172	838	652.324	0	0
ENST00000470991	639	453.324	0	0
ENST00000284881	5433	5247.25	30.2052	3.65787
ENST00000400559	1593	1407.25	0	0
ENST00000400558	1090	904.253	4.79477	3.36942
ENST00000405964	896	710.253	0	0
ENST00000493464	744	558.324	0	0
ENST00000482915	665	479.324	0	0
ENST00000469702	784	598.324	2.33094	2.47556
ENST00000245680	4412	4226.25	68.292	10.2681
ENST00000409106	3120	2934.25	0	0
ENST00000420066	736	550.324	6.93434	8.00691
ENST00000459683	744	558.324	3.24992	3.69883
ENST00000470204	523	337.747	0.0657715	0.123744
ENST00000469314	628	442.413	0	0
ENST00000447673	725	539.324	0	0
ENST00000485214	577	391.535	0	0
ENST00000409342	2284	2098.25	0	0
ENST00000498768	1711	1525.25	3.15798	1.31566
ENST00000460863	466	281.48	0	0
ENST00000369156	6460	6274.25	0.0655287	0.00663662
ENST00000483833	446	261.753	0	0
ENST00000493518	3217	3031.25	0	0
ENST00000490610	394	211.527	0	0
ENST00000489169	517	331.847	0	0
ENST00000481360	435	250.959	0	0
ENST00000477583	432	248.035	0	0
ENST00000369151	6740	6554.25	164.658	15.9639
ENST00000544392	1060	874.253	3.36218	2.44377
ENST00000340214	1396	1210.25	11.0822	5.81871
ENST00000318763	1107	921.253	0	0
ENST00000295408	3954	3768.25	0	0
ENST00000409780	3189	3003.25	0	0
ENST00000439966	2972	2786.25	2.49645	0.569351
ENST00000473065	545	359.609	0	0
ENST00000449344	771	585.324	1.88329	2.04456
ENST00000421804	3600	3414.25	32.6203	6.07113
ENST00000393237	3810	3624.25	0	0
ENST00000374767	1633	1447.25	43.9293	19.288
ENST00000471001	1148	962.253	1.07073	0.707076
ENST00000388747	2198	2012.25	21.5195	6.79558
ENST00000477191	715	529.324	0	0
ENST00000485562	741	555.324	1.06125	1.21437
ENST00000300432	1104	918.253	0	0
ENST00000464759	694	508.324	0	0
ENST00000495448	535	349.644	1.26083	2.29143
ENST00000464108	737	551.324	0	0
ENST00000498783	747	561.324	0	0
ENST00000490773	761	575.324	1.15845	1.27951
ENST00000497234	361	180.234	0	0
ENST00000476624	629	443.413	3.17099	4.54428
ENST00000492296	755	569.324	0	0
ENST00000237500	1004	818.253	846.338	657.255
ENST00000400175	1023	837.253	11.1668	8.47516
ENST00000453571	437	252.909	0	0
ENST00000342922	6005	5819.25	0	0
ENST00000428807	549	363.609	0	0
ENST00000402799	5684	5498.25	63.3821	7.32521
ENST00000406482	5614	5428.25	0	0
ENST00000349238	5873	5687.25	0	0
ENST00000311027	5990	5804.25	0	0
ENST00000407859	5744	5558.25	0	0
ENST00000534808	509	323.946	0	0
ENST00000395344	4988	4802.25	0	0
ENST00000444117	711	525.324	1.45585	1.76103
ENST00000395336	5942	5756.25	0	0
ENST00000526603	534	348.644	0	0
ENST00000402192	5823	5637.25	56.4794	6.3665
ENST00000422579	580	394.495	0	0
ENST00000489415	923	737.253	0	0
ENST00000524530	566	380.573	0	0
ENST00000524686	580	394.495	0	0
ENST00000405573	1823	1637.25	0	0
ENST00000460452	794	608.324	1.6826	1.75762
ENST00000494403	182	42.5514	0	0
ENST00000469699	924	738.253	0	0
ENST00000395342	4628	4442.25	0	0
ENST00000378610	3115	2929.25	0	0
ENST00000476517	840	654.324	0	0
ENST00000274695	3272	3086.25	47.202	9.71867
ENST00000378624	3096	2910.25	0	0
ENST00000372027	4127	3941.25	0	0
ENST00000488950	354	173.829	0	0
ENST00000474994	1067	881.253	6	4.32642
ENST00000443699	3511	3325.25	4	0.764387
ENST00000552383	1267	1081.25	1.84326	1.08327
ENST00000547233	755	569.324	1	1.11614
ENST00000550958	706	520.324	3.51083	4.2876
ENST00000548489	3030	2844.25	3.2289	0.721381
ENST00000549780	801	615.324	5.75209	5.94018
ENST00000549253	563	377.573	1.3318	2.24139
ENST00000551557	319	142.644	0	0
ENST00000405385	1739	1553.25	7.44468	3.04566
ENST00000343820	2055	1869.25	95.9206	32.6078
ENST00000407501	1585	1399.25	1.42338e-08	6.46401e-09
ENST00000546979	554	368.573	17.85	30.7746
ENST00000551402	1089	903.253	6.28324	4.4203
ENST00000551541	990	804.253	24.1014	19.0427
ENST00000345133	1088	902.253	0.470516	0.331378
ENST00000330513	1980	1794.25	12.6046	4.46398
ENST00000549546	820	634.324	19.0922	19.126
ENST00000549468	526	340.679	4.2336	7.89664
ENST00000551333	564	378.573	0	0
ENST00000472042	2214	2028.25	4.28921	1.3438
ENST00000401449	1523	1337.25	0	0
ENST00000400167	1352	1166.25	0.0430904	0.0234783
ENST00000535651	2497	2311.25	0	0
ENST00000546003	4559	4373.25	0	0
ENST00000266497	4754	4568.25	0	0
ENST00000536967	625	439.413	0	0
ENST00000538458	307	132.147	0	0
ENST00000433979	4840	4654.25	0	0
ENST00000538779	4566	4380.25	0	0
ENST00000293756	2610	2424.25	0	0
ENST00000451316	2822	2636.25	0	0
ENST00000256441	1286	1100.25	25.9331	14.9775
ENST00000507022	298	124.443	1.06687	5.44776
ENST00000512880	1200	1014.25	0	0
ENST00000503793	288	115.971	0	0
ENST00000536306	2904	2718.25	0	0
ENST00000543897	4393	4207.25	8.90543	1.34504
ENST00000538116	1829	1643.25	2.56353	0.991316
ENST00000542892	1774	1588.25	0	0
ENST00000544054	1561	1375.25	0	0
ENST00000536663	1252	1066.25	0	0
ENST00000546149	657	471.324	0	0
ENST00000540586	1250	1064.25	0	0
ENST00000538493	1142	956.253	0	0
ENST00000336229	2862	2676.25	66.7058	15.8385
ENST00000388948	7671	7485.25	84.2682	7.15378
ENST00000534045	569	383.573	0	0
ENST00000527698	679	493.324	0	0
ENST00000532029	1241	1055.25	0	0
ENST00000525284	6494	6308.25	0.0769239	0.00774872
ENST00000531270	6015	5829.25	0	0
ENST00000525617	614	428.413	0	0
ENST00000538064	493	308.041	0	0
ENST00000526457	3483	3297.25	0	0
ENST00000525395	737	551.324	0	0
ENST00000532145	2790	2604.25	0	0
ENST00000284395	7701	7515.25	1.37398e-05	1.16175e-06
ENST00000529762	6271	6085.25	0.827374	0.0863975
ENST00000542170	3112	2926.25	12.8274	2.78552
ENST00000460936	1111	925.253	1	0.686779
ENST00000374762	1752	1566.25	0	0
ENST00000461177	735	549.324	0	0
ENST00000532354	1025	839.253	9.49244	7.18725
ENST00000303927	1174	988.253	86.5076	55.6242
ENST00000524852	605	419.413	0	0
ENST00000530979	957	771.253	0	0
ENST00000465259	5306	5120.25	149.365	18.5369
ENST00000310053	5317	5131.25	4.87606e-06	6.03842e-07
ENST00000392912	3896	3710.25	40.38	6.91577
ENST00000494055	3633	3447.25	16.3107	3.00661
ENST00000467858	1276	1090.25	12.9439	7.54422
ENST00000472830	533	347.644	0	0
ENST00000497427	570	384.535	0	0
ENST00000493881	461	276.536	0	0
ENST00000481663	501	316.01	0	0
ENST00000416117	1598	1412.25	0	0
ENST00000392913	1403	1217.25	0	0
ENST00000311148	1713	1527.25	1.52927	0.636282
ENST00000557556	1271	1085.25	0	0
ENST00000447054	295	121.759	0.868071	4.53036
ENST00000265022	5805	5619.25	5.11074	0.57794
ENST00000344484	3445	3259.25	0	0
ENST00000382164	3152	2966.25	0	0
ENST00000490452	609	423.413	0	0
ENST00000480809	6054	5868.25	1.02119	0.11058
ENST00000480933	512	326.913	0	0
ENST00000472506	366	184.844	0	0
ENST00000437018	462	277.536	0	0
ENST00000482566	1083	897.253	2	1.41642
ENST00000466466	366	184.844	0	0
ENST00000544847	3211	3025.25	0	0
ENST00000538691	2343	2157.25	0	0
ENST00000380737	3940	3754.25	27.6779	4.68477
ENST00000518254	755	569.324	0	0
ENST00000520329	836	650.324	10.1791	9.94625
ENST00000524169	784	598.324	0	0
ENST00000518397	830	644.324	1.26354e-05	1.24613e-05
ENST00000522535	653	467.324	0	0
ENST00000520219	562	376.573	0	0
ENST00000522150	573	387.535	0	0
ENST00000523473	654	468.324	0	0
ENST00000521095	579	393.535	0	0
ENST00000523925	529	343.644	0	0
ENST00000524099	569	383.573	0	0
ENST00000519636	575	389.535	0	0
ENST00000315985	1878	1692.25	45.9554	17.2564
ENST00000522482	576	390.535	0	0
ENST00000521557	601	415.413	0	0
ENST00000519439	658	472.324	0	0
ENST00000521484	556	370.573	0	0
ENST00000523964	567	381.573	0	0
ENST00000520438	409	225.718	0	0
ENST00000518215	1163	977.253	8.18746	5.32378
ENST00000518890	1237	1051.25	0	0
ENST00000517754	2357	2171.25	0	0
ENST00000518208	1490	1304.25	0	0
ENST00000506578	1684	1498.25	0	0
ENST00000293760	2958	2772.25	100.159	22.9581
ENST00000511171	4870	4684.25	1.65062	0.223915
ENST00000421671	2323	2137.25	26.043	7.74308
ENST00000508327	1306	1120.25	0	0
ENST00000510598	563	377.573	0	0
ENST00000504692	643	457.324	1.14703	1.59379
ENST00000502643	583	397.495	0	0
ENST00000513832	821	635.324	0	0
ENST00000442696	839	653.324	0	0
ENST00000512368	544	358.609	0	0
ENST00000513701	555	369.573	0	0
ENST00000514636	544	358.609	0	0
ENST00000465679	641	455.324	10.5445	14.7158
ENST00000348795	684	498.324	9.86649	12.5814
ENST00000372017	701	515.324	22.0149	27.1466
ENST00000483064	794	608.324	22.5741	23.5805
ENST00000343905	1589	1403.25	1	0.452837
ENST00000300571	4610	4424.25	5.24201	0.752897
ENST00000569102	491	306.041	0	0
ENST00000535671	1215	1029.25	0	0
ENST00000562348	2078	1892.25	2.75799	0.926172
ENST00000569479	2984	2798.25	0	0
