target_id	length	eff_length	est_counts	tpm
ENST00000433542	3599	3411.52	11.3124	1.84101
ENST00000409697	2962	2774.52	19.6758	3.93725
ENST00000483247	697	509.58	0.000851897	0.00092816
ENST00000419247	1221	1033.52	0	0
ENST00000487498	615	427.668	0	0
ENST00000485949	439	253.624	0	0
ENST00000471054	544	356.969	0	0
ENST00000426152	735	547.58	0	0
ENST00000435910	864	676.521	0.831226	0.68216
ENST00000434954	567	379.787	4.7837	6.99315
ENST00000477268	589	401.71	0	0
ENST00000438440	783	595.521	1.79426	1.67277
ENST00000417438	548	360.897	0	0
ENST00000478956	555	367.861	0	0
ENST00000488653	4279	4091.52	0	0
ENST00000310351	3708	3520.52	4.46728e-05	7.04505e-06
ENST00000463996	374	191.482	0	0
ENST00000225174	2190	2002.52	213.442	59.1768
ENST00000472580	679	491.58	1.50073	1.69495
ENST00000492149	646	458.58	5.0889	6.16108
ENST00000448165	821	633.521	30.968	27.1394
ENST00000394579	1258	1070.52	0	0
ENST00000498681	518	331.208	0	0
ENST00000423730	2014	1826.52	0	0
ENST00000257765	1134	946.521	2	1.17313
ENST00000370384	1430	1242.52	2.63551	1.17763
ENST00000433730	547	359.933	0	0
ENST00000484801	2053	1865.52	15.3983	4.58269
ENST00000474593	537	350.005	0	0
ENST00000377600	2989	2801.52	14.9287	2.95854
ENST00000312541	2920	2732.52	40.9566	8.32163
ENST00000493173	551	363.897	0	0
ENST00000429381	3113	2925.52	30.1147	5.71509
ENST00000469185	1687	1499.52	0	0
ENST00000480218	687	499.58	0	0
ENST00000265424	1802	1614.52	0	0
ENST00000541522	1780	1592.52	0	0
ENST00000361028	5495	5307.52	0	0
ENST00000396827	3909	3721.52	25	3.72965
ENST00000457977	1288	1100.52	0	0
ENST00000370370	679	491.58	1	1.12942
ENST00000514814	1697	1509.52	10.8856	4.0037
ENST00000396679	1734	1546.52	47.1177	16.9152
ENST00000508421	1586	1398.52	11.4926	4.56243
ENST00000510693	1040	852.521	0	0
ENST00000506282	660	472.58	0	0
ENST00000509397	411	226.42	0	0
ENST00000511841	474	287.821	0.201236	0.388178
ENST00000505960	834	646.521	3.43502	2.94982
ENST00000515497	653	465.58	10.3218	12.3086
ENST00000515873	279	107.969	0	0
ENST00000510768	725	537.58	0	0
ENST00000513951	708	520.58	2.07705	2.21517
ENST00000502997	760	572.58	0	0
ENST00000510354	1124	936.521	1.546	0.916518
ENST00000504508	634	446.625	1	1.2431
ENST00000508311	681	493.58	0	0
ENST00000242872	1576	1388.52	0	0
ENST00000370367	1018	830.521	0	0
ENST00000296597	708	520.58	61.3572	65.4375
ENST00000511107	586	398.71	7.10542	9.89419
ENST00000502658	461	274.962	1.53734	3.10416
ENST00000512623	696	508.58	0	0
ENST00000434883	1288	1100.52	0	0
ENST00000370363	1007	819.521	1.14873	0.778225
ENST00000370359	478	291.763	0	0
ENST00000441145	964	776.521	1.15827	0.82814
ENST00000563588	5532	5344.52	1.81856	0.188915
ENST00000565924	908	720.521	0	0
ENST00000424889	1566	1378.52	4.67386	1.88239
ENST00000564838	1618	1430.52	4.29841	1.66825
ENST00000328273	1536	1348.52	27.6625	11.3889
ENST00000563913	1791	1603.52	60.5494	20.9644
ENST00000565897	1068	880.521	3.49666	2.20476
ENST00000563607	726	538.58	0	0
ENST00000569762	880	692.521	3.18666	2.55476
ENST00000569684	1134	946.521	3.40185	1.99541
ENST00000561712	621	433.668	1.10144	1.4101
ENST00000394897	3337	3149.52	0	0
ENST00000394899	2802	2614.52	0	0
ENST00000512708	511	324.274	0	0
ENST00000507484	991	803.521	1	0.690957
ENST00000237653	1691	1503.52	0	0
ENST00000508558	863	675.521	0	0
ENST00000504257	731	543.58	0	0
ENST00000513262	580	392.71	0	0
ENST00000407820	991	803.521	1	0.690957
ENST00000439466	1288	1100.52	0	0
ENST00000419194	1294	1106.52	0	0
ENST00000481983	1316	1128.52	7	3.44379
ENST00000289788	3126	2938.52	0	0
ENST00000486481	440	254.572	0	0
ENST00000573440	4878	4690.52	0	0
ENST00000319070	2028	1840.52	0	0
ENST00000557325	3096	2908.52	4.41109	0.842019
ENST00000555829	691	503.58	0	0
ENST00000334696	5842	5654.52	36.3783	3.57186
ENST00000553284	904	716.521	0	0
ENST00000556242	1437	1249.52	1.20841	0.53693
ENST00000554664	1119	931.521	3.28329	1.95688
ENST00000556108	451	265.206	0	0
ENST00000557681	452	266.206	0	0
ENST00000340622	3806	3618.52	5.09039e-06	7.81031e-07
ENST00000471735	541	354.005	3.0167	4.7312
ENST00000461958	5052	4864.52	5.45426	0.622507
ENST00000458143	3797	3609.52	120.51	18.5362
ENST00000521530	1323	1135.52	0	0
ENST00000522588	1326	1138.52	0	0
ENST00000521735	1242	1054.52	0	0
ENST00000517929	1201	1013.52	0	0
ENST00000520514	1236	1048.52	0	0
ENST00000377888	2962	2774.52	0	0
ENST00000360693	3082	2894.52	0	0
ENST00000524063	2274	2086.52	0	0
ENST00000521124	1221	1033.52	0	0
ENST00000519495	869	681.521	0	0
ENST00000520086	2272	2084.52	0	0
ENST00000354217	1481	1293.52	0	0
ENST00000314512	1557	1369.52	0	0
ENST00000362016	3018	2830.52	0	0
ENST00000352681	1463	1275.52	8	3.48217
ENST00000561556	796	608.521	0	0
ENST00000450775	1566	1378.52	0	0
ENST00000219551	1560	1372.52	0	0
ENST00000329758	2163	1975.52	0	0
ENST00000532501	1436	1248.52	0	0
ENST00000361902	1712	1524.52	0	0
ENST00000474923	716	528.58	0	0
ENST00000483058	557	369.824	0	0
ENST00000399282	216	62.2113	0	0
ENST00000441646	45	12.2647	0	0
ENST00000441903	48	13.8684	0	0
ENST00000338401	544	356.969	17.9211	27.8728
ENST00000397666	726	538.58	0	0
ENST00000301686	794	606.521	31.3814	28.7259
ENST00000448973	1710	1522.52	16.1157	5.87671
ENST00000397664	604	416.71	18.9028	25.1849
ENST00000568077	588	400.71	2.58518	3.58186
ENST00000456420	755	567.58	4.70642	4.60375
ENST00000397665	558	370.824	0	0
ENST00000564039	518	331.208	3.3874	5.67824
ENST00000568773	499	312.432	0	0
ENST00000565163	485	298.645	0	0
ENST00000568830	590	402.71	0	0
ENST00000565799	716	528.58	0	0
ENST00000343933	5635	5447.52	0	0
ENST00000375077	5459	5271.52	77.1142	8.12169
ENST00000559485	6697	6509.52	0	0
ENST00000428128	3479	3291.52	0	0
ENST00000409776	6692	6504.52	0	0
ENST00000398193	5498	5310.52	0	0
ENST00000456925	2453	2265.52	0	0
ENST00000301067	19419	19231.5	643.177	18.568
ENST00000526209	859	671.521	16.8727	13.95
ENST00000552391	860	672.521	0	0
ENST00000549743	615	427.668	0	0
ENST00000549799	530	343.04	0	0
ENST00000550356	445	259.469	0	0
ENST00000547610	636	448.58	6.94977	8.60158
ENST00000412168	1540	1352.52	0	0
ENST00000469384	428	242.972	0	0
ENST00000442674	1826	1638.52	0	0
ENST00000483784	551	363.897	0	0
ENST00000339020	2889	2701.52	163.05	33.5089
ENST00000507416	584	396.71	25.0317	35.032
ENST00000443600	1288	1100.52	0	0
ENST00000372336	4933	4745.52	25.9254	3.03312
ENST00000372333	906	718.521	0.0746297	0.057666
ENST00000538780	3294	3106.52	9	1.60848
ENST00000543653	457	271.017	0	0
ENST00000358906	2731	2543.52	0	0
ENST00000415858	1288	1100.52	0	0
ENST00000462405	2667	2479.52	0	0
ENST00000370425	4931	4743.52	0	0
ENST00000430465	1928	1740.52	0.00433611	0.00138315
ENST00000497520	383	199.967	0	0
ENST00000481900	2020	1832.52	0	0
ENST00000488023	1699	1511.52	0	0
ENST00000448819	540	353.005	0	0
ENST00000427444	672	484.58	0	0
ENST00000455133	596	408.71	0	0
ENST00000370424	3675	3487.52	1.99566	0.317701
ENST00000294696	4839	4651.52	0	0
ENST00000370421	2986	2798.52	0	0
ENST00000541820	2184	1996.52	0	0
ENST00000370336	2513	2325.52	37.1058	8.85869
ENST00000464221	568	380.787	0	0
ENST00000479773	652	464.58	2.5872	3.09185
ENST00000539829	1057	869.521	0	0
ENST00000252744	5501	5313.52	69	7.20966
ENST00000565677	1560	1372.52	8.70603	3.52168
ENST00000219548	1472	1284.52	229.899	99.3672
ENST00000569248	1853	1665.52	3.22358	1.07457
ENST00000567173	743	555.58	0	0
ENST00000563505	894	706.521	0	0
ENST00000567790	428	242.972	0	0
ENST00000564370	875	687.521	13.6691	11.0383
ENST00000566181	510	323.274	0	0
ENST00000566408	684	496.58	10.0774	11.267
ENST00000564316	729	541.58	8.8192	9.04096
ENST00000441330	1288	1100.52	0	0
ENST00000388975	3785	3597.52	3.0481	0.470407
ENST00000477628	560	372.787	0	0
ENST00000244513	2895	2707.52	0	0
ENST00000377586	2266	2078.52	0	0
ENST00000507461	535	348.04	0	0
ENST00000511407	594	406.71	0	0
ENST00000505642	2970	2782.52	2.54986	0.508775
ENST00000510414	688	500.58	0	0
ENST00000502395	517	330.241	0	0
ENST00000313303	446	260.364	0	0
ENST00000449082	6418	6230.52	0	0
ENST00000520547	3832	3644.52	3.09759	0.471881
ENST00000433030	1288	1100.52	0	0
ENST00000434414	1294	1106.52	0	0
ENST00000371280	1126	938.521	0	0
ENST00000375064	3174	2986.52	36.1765	6.72527
ENST00000375066	3198	3010.52	75.6412	13.9497
ENST00000342112	3046	2858.52	46.0392	8.94199
ENST00000375063	2097	1909.52	9.14309	2.65838
ENST00000493589	820	632.521	0	0
ENST00000465784	731	543.58	0	0
ENST00000209668	1499	1311.52	0	0
ENST00000503461	1401	1213.52	0	0
ENST00000511656	513	326.241	0	0
ENST00000426595	1732	1544.52	0	0
ENST00000466630	2591	2403.52	0	0
ENST00000411863	1286	1098.52	0	0
ENST00000484120	489	302.524	0	0
ENST00000482436	537	350.005	0	0
ENST00000429591	3550	3362.52	10.5973	1.74976
ENST00000458218	1288	1100.52	0	0
ENST00000377575	1192	1004.52	32.9165	18.1929
ENST00000477243	113	17.0167	0	0
ENST00000328219	1964	1776.52	161.084	50.3418
ENST00000226247	3436	3248.52	0	0
ENST00000372325	2189	2001.52	0	0
ENST00000417041	726	538.58	0	0
ENST00000492049	644	456.58	0	0
ENST00000484410	275	104.737	0	0
ENST00000491208	207	56.7489	0	0
ENST00000486566	210	58.6596	0	0
ENST00000537207	2002	1814.52	0	0
ENST00000372327	1425	1237.52	0	0
ENST00000335765	1397	1209.52	45.7419	20.9966
ENST00000484980	4189	4001.52	22.5651	3.13083
ENST00000301032	1582	1394.52	21.8349	8.69311
ENST00000470125	2050	1862.52	3.32007	0.98968
ENST00000444148	676	488.58	0	0
ENST00000487844	337	157.167	4.53803	16.0308
ENST00000464394	689	501.58	0	0
ENST00000394009	3106	2918.52	12	2.28279
ENST00000489323	571	383.71	0	0
ENST00000463558	550	362.897	0	0
ENST00000477986	703	515.58	0	0
ENST00000492247	544	356.969	0	0
ENST00000553773	1715	1527.52	0	0
ENST00000452236	4877	4689.52	17	2.01265
ENST00000530247	755	567.58	0	0
ENST00000526291	343	162.721	0	0
ENST00000524745	457	271.017	0	0
ENST00000401507	2539	2351.52	25.9047	6.11614
ENST00000509663	759	571.58	0	0
ENST00000381103	3360	3172.52	92.8827	16.2547
ENST00000514082	874	686.521	11.8713	9.60048
ENST00000407818	2315	2127.52	10.3413	2.69866
ENST00000504883	783	595.521	0	0
ENST00000512541	549	361.897	0	0
ENST00000506857	2219	2031.52	0	0
ENST00000512006	391	207.512	0	0
ENST00000509624	293	119.29	0	0
ENST00000338772	411	226.42	0	0
ENST00000487231	3088	2900.52	1.57714	0.301886
ENST00000492429	2442	2254.52	2.61428	0.643792
ENST00000395346	2775	2587.52	76.582	16.432
ENST00000308360	2529	2341.52	132.164	31.3374
ENST00000484580	747	559.58	3.06212	3.03814
ENST00000465444	578	390.71	0	0
ENST00000543734	1984	1796.52	66.0032	20.3977
ENST00000268758	1725	1537.52	0	0
ENST00000554590	574	386.71	2.81166	4.03668
ENST00000341162	2412	2224.52	113.483	28.3231
ENST00000556814	571	383.71	0	0
ENST00000554064	605	417.71	1.86586	2.47999
ENST00000534938	794	606.521	1.7376	1.59056
ENST00000553615	954	766.521	6.94898	5.03321
ENST00000553673	547	359.933	0	0
ENST00000554973	564	376.787	0	0
ENST00000446692	662	474.58	0	0
ENST00000322090	1999	1811.52	110.191	33.7714
ENST00000446778	1882	1694.52	0	0
ENST00000470036	497	310.432	0	0
ENST00000456204	660	472.58	0	0
ENST00000437587	818	630.521	2.17842	1.91818
ENST00000487370	494	307.463	0	0
ENST00000472404	250	85.0657	0	0
ENST00000497279	4255	4067.52	1.63108	0.222635
ENST00000415967	872	684.521	0	0
ENST00000464772	573	385.71	0	0
ENST00000377199	2967	2779.52	59.0671	11.7984
ENST00000377194	2686	2498.52	0	0
ENST00000414543	1813	1625.52	0	0
ENST00000481474	7006	6818.52	4.8372	0.393869
ENST00000467742	541	354.005	0	0
ENST00000498117	728	540.58	0	0
ENST00000496091	687	499.58	0.210929	0.234411
ENST00000328078	2333	2145.52	3.46985	0.897895
ENST00000274849	2255	2067.52	80	21.4827
ENST00000435941	1675	1487.52	0	0
ENST00000370318	1917	1729.52	5.83366	1.87268
ENST00000370315	3182	2994.52	90.2236	16.7279
ENST00000296913	1623	1435.52	35.8126	13.8508
ENST00000459924	861	673.521	1.70617	1.40643
ENST00000527564	790	602.521	8.70824	8.02429
ENST00000529296	442	256.572	1.29176	2.79524
ENST00000371266	782	594.521	0	0
ENST00000371264	934	746.521	0	0
ENST00000371256	4942	4754.52	0	0
ENST00000371251	2739	2551.52	0	0
ENST00000479118	644	456.58	0	0
ENST00000477389	506	319.306	0	0
ENST00000460123	554	366.861	0	0
ENST00000264357	5172	4984.52	0	0
ENST00000542149	2990	2802.52	0	0
ENST00000335161	596	408.71	0	0
ENST00000541091	2169	1981.52	0	0
ENST00000395319	1519	1331.52	0	0
ENST00000226253	1652	1464.52	167.955	63.6716
ENST00000395321	1708	1520.52	0	0
ENST00000460201	932	744.521	0	0
ENST00000435638	579	391.71	2.04496	2.89847
ENST00000405308	1166	978.521	0	0
ENST00000441869	540	353.005	2.03725	3.20414
ENST00000490240	603	415.71	1.51064	2.01752
ENST00000405994	981	793.521	0	0
ENST00000533952	477	290.763	0	0
ENST00000395569	686	498.58	0	0
ENST00000395566	828	640.521	91.6852	79.472
ENST00000533283	498	311.432	0	0
ENST00000481047	775	587.58	0	0
ENST00000489525	1339	1151.52	2.76688	1.33403
ENST00000407067	1026	838.521	0	0
ENST00000405098	606	418.71	0	0
ENST00000359803	982	794.521	0	0
ENST00000395565	894	706.521	0	0
ENST00000502990	512	325.274	0	0
ENST00000504592	3544	3356.52	0	0
ENST00000322953	3372	3184.52	0	0
ENST00000508653	2115	1927.52	1.92517	0.55452
ENST00000444316	3141	2953.52	0	0
ENST00000510950	586	398.71	0	0
ENST00000504403	2090	1902.52	3	0.875467
ENST00000428908	3044	2856.52	3.07483	0.59763
ENST00000302328	6500	6312.52	0.500912	0.0440562
ENST00000456224	5262	5074.52	0	0
ENST00000444237	5729	5541.52	0	0
ENST00000450244	6500	6312.52	0.500912	0.0440562
ENST00000415922	2910	2722.52	28.991	5.91207
ENST00000471278	2675	2487.52	0	0
ENST00000480036	587	399.71	0	0
ENST00000465674	467	280.934	0.00903867	0.0178627
ENST00000461899	572	384.71	0	0
ENST00000321765	4024	3836.52	519.902	75.2372
ENST00000536674	2526	2338.52	20.0976	4.77146
ENST00000305046	4072	3884.52	0	0
ENST00000515694	3820	3632.52	0	0
ENST00000506651	1667	1479.52	0	0
ENST00000504498	694	506.58	0	0
ENST00000412614	1231	1043.52	0	0
ENST00000394887	4059	3871.52	0	0
ENST00000508982	838	650.521	0	0
ENST00000261308	2166	1978.52	39.1041	10.9731
ENST00000503435	592	404.71	4.58593	6.29117
ENST00000515447	580	392.71	0	0
ENST00000510930	2019	1831.52	0	0
ENST00000511908	1981	1793.52	0	0
ENST00000502703	570	382.749	1.90667	2.76574
ENST00000505380	829	641.521	0	0
ENST00000507608	987	799.521	3.34487	2.32272
ENST00000514172	596	408.71	0	0
ENST00000511334	562	374.787	2.38021	3.52598
ENST00000515151	534	347.04	0.247158	0.395407
ENST00000513773	955	767.521	1.43101	1.03515
ENST00000535264	2019	1831.52	0	0
ENST00000538977	1981	1793.52	0	0
ENST00000544613	555	367.861	0.103383	0.156031
ENST00000546006	1533	1345.52	0	0
ENST00000544643	1759	1571.52	0	0
ENST00000535476	488	301.555	0	0
ENST00000543128	1829	1641.52	5.39537	1.82483
ENST00000537986	496	309.463	0	0
ENST00000544487	2114	1926.52	0	0
ENST00000433909	1157	969.521	0	0
ENST00000541260	1531	1343.52	0	0
ENST00000543610	1967	1779.52	0	0
ENST00000545825	1046	858.521	4.31144	2.78817
ENST00000545809	1055	867.521	0	0
ENST00000307650	946	758.521	23.9619	17.5389
ENST00000491999	1050	862.521	14.441	9.29556
ENST00000474840	702	514.58	0	0
ENST00000575894	1728	1540.52	12.2073	4.39945
ENST00000537787	807	619.521	3.38988	3.03792
ENST00000297283	857	669.521	0	0
ENST00000335195	2444	2256.52	0	0
ENST00000242248	2631	2443.52	0	0
ENST00000435068	2404	2216.52	2.18001	0.546054
ENST00000395831	2380	2192.52	7.15959	1.81298
ENST00000458246	3218	3030.52	11.1199	2.0372
ENST00000430942	2561	2373.52	5.30783	1.24157
ENST00000467607	580	392.71	6.9886	9.8802
ENST00000434229	1174	986.521	0	0
ENST00000492971	492	305.494	0	0
ENST00000492605	1649	1461.52	1.26897	0.482052
ENST00000418926	546	358.969	0	0
ENST00000492312	1149	961.521	0	0
ENST00000492321	962	774.521	0	0
ENST00000497300	575	387.71	0	0
ENST00000445616	811	623.521	0	0
ENST00000414235	550	362.897	0	0
ENST00000452049	587	399.71	0	0
ENST00000483644	561	373.787	0	0
ENST00000419470	953	765.521	0	0
ENST00000394569	2160	1972.52	0	0
ENST00000429958	527	340.074	0	0
ENST00000439264	596	408.71	0	0
ENST00000486922	342	161.805	0	0
ENST00000372308	865	677.521	0	0
ENST00000398636	2212	2024.52	0	0
ENST00000428376	2141	1953.52	0	0
ENST00000372313	1015	827.521	0	0
ENST00000339812	381	198.028	1.42712	4.00112
ENST00000541790	718	530.58	9.57288	10.0171
ENST00000553458	5499	5311.52	34.4345	3.59934
ENST00000554501	2221	2033.52	7.24104	1.97697
ENST00000350259	1869	1681.52	0.630336	0.208122
ENST00000555126	1382	1194.52	0	0
ENST00000554231	1323	1135.52	0	0
ENST00000553814	580	392.71	0	0
ENST00000556852	726	538.58	0	0
ENST00000415954	2837	2649.52	40.4377	8.4736
ENST00000498286	10857	10669.5	18.7145	0.973827
ENST00000442897	521	334.175	0	0
ENST00000370305	2174	1986.52	6.35404	1.77584
ENST00000521032	574	386.71	2.49545	3.58271
ENST00000370308	2621	2433.52	11.5141	2.6269
ENST00000415228	2240	2052.52	16.1792	4.3764
ENST00000370300	2961	2773.52	0	0
ENST00000522205	882	694.521	0	0
ENST00000462039	2416	2228.52	3.23691	0.806422
ENST00000518210	545	357.969	4.007	6.21473
ENST00000485082	600	412.71	0	0
ENST00000466977	451	265.206	0	0
ENST00000445187	665	477.58	0	0
ENST00000520366	202	53.8965	0	0
ENST00000487960	361	179.254	0	0
ENST00000524046	467	280.934	0	0
ENST00000521156	886	698.521	4.24801	3.3764
ENST00000523763	696	508.58	1.45148	1.58453
ENST00000357845	2631	2443.52	0	0
ENST00000359193	2239	2051.52	21.6501	5.85911
ENST00000394671	1887	1699.52	0	0
ENST00000513002	554	366.861	0	0
ENST00000509217	540	353.005	0	0
ENST00000511410	994	806.521	1	0.688387
ENST00000394669	375	192.404	0	0
ENST00000504069	543	356.005	0	0
ENST00000515653	611	423.668	0	0
ENST00000514449	760	572.58	0	0
ENST00000505086	811	623.521	0	0
ENST00000252100	1834	1646.52	0	0
ENST00000510336	1953	1765.52	17.2434	5.42248
ENST00000509605	865	677.521	4.81678	3.94714
ENST00000515265	1344	1156.52	0	0
ENST00000509269	446	260.364	2.00442	4.27421
ENST00000537378	1552	1364.52	0	0
ENST00000356950	381	198.028	10.5463	29.568
ENST00000396891	820	632.521	215.454	189.115
ENST00000552421	4899	4711.52	23.6392	2.78561
ENST00000325680	7017	6829.52	228.941	18.6115
ENST00000549293	5500	5312.52	0	0
ENST00000547879	2316	2128.52	2.84111	0.741068
ENST00000546901	800	612.521	2	1.81283
ENST00000550021	407	222.669	0	0
ENST00000549197	2085	1897.52	2.57913	0.754631
ENST00000238571	5593	5405.52	0	0
ENST00000423680	6550	6362.52	3.95493e-07	3.4511e-08
ENST00000354348	1343	1155.52	1	0.480474
ENST00000305988	2041	1853.52	64	19.1704
ENST00000563941	2109	1921.52	0.000171998	4.96967e-05
ENST00000545450	2162	1974.52	0	0
ENST00000566549	2418	2230.52	0	0
ENST00000382862	2116	1928.52	3.82e-06	1.09973e-06
ENST00000563651	1084	896.521	0.110596	0.0684898
ENST00000566269	1950	1762.52	0	0
ENST00000569566	553	365.861	0	0
ENST00000561896	1195	1007.52	0	0
ENST00000446427	2116	1928.52	3.82e-06	1.09973e-06
ENST00000445361	2092	1904.52	1.88922	0.550739
ENST00000259455	5761	5573.52	0	0
ENST00000477471	702	514.58	0	0
ENST00000504690	4416	4228.52	0	0
ENST00000510350	316	138.773	0	0
ENST00000323829	7324	7136.52	2.47231	0.192338
ENST00000515229	712	524.58	0.00508772	0.00538467
ENST00000504517	4153	3965.52	0	0
ENST00000502274	2681	2493.52	0.379535	0.0845059
ENST00000510779	3077	2889.52	4.47958	0.860715
ENST00000515425	4059	3871.52	0	0
ENST00000512049	4002	3814.52	0	0
ENST00000513604	4051	3863.52	0	0
ENST00000511307	3276	3088.52	0.831746	0.149516
ENST00000513340	721	533.58	0	0
ENST00000503071	570	382.749	0	0
ENST00000511949	573	385.71	0	0
ENST00000504091	4522	4334.52	0	0
ENST00000538184	4153	3965.52	0	0
ENST00000394358	3276	3088.52	0.831746	0.149516
ENST00000530348	527	340.074	0	0
ENST00000532942	1191	1003.52	131.448	72.7235
ENST00000506388	1658	1470.52	0	0
ENST00000530146	635	447.58	0	0
ENST00000054950	2572	2384.52	495.552	115.382
ENST00000400416	564	376.787	0	0
ENST00000527835	745	557.58	0	0
ENST00000532721	494	307.463	0	0
ENST00000533898	2416	2228.52	0	0
ENST00000532474	714	526.58	0	0
ENST00000527337	737	549.58	0	0
ENST00000531345	2653	2465.52	0	0
ENST00000528630	549	361.897	0	0
ENST00000412368	2038	1850.52	50.2034	15.0622
ENST00000567120	2205	2017.52	8.25355	2.27128
ENST00000565302	1975	1787.52	12.0808	3.75227
ENST00000568689	1998	1810.52	36.1046	11.0715
ENST00000568313	955	767.521	3.44655	2.49312
ENST00000569441	1428	1240.52	3.19	1.42769
ENST00000562824	1015	827.521	0	0
ENST00000563088	1067	879.521	7.15927	4.51929
ENST00000564436	633	445.625	0	0
ENST00000570037	870	682.521	0	0
ENST00000562111	823	635.521	0	0
ENST00000565258	497	310.432	3.02256	5.40576
ENST00000569396	729	541.58	0	0
ENST00000566199	719	531.58	3.64373	3.80562
ENST00000567901	785	597.521	2.50148	2.3243
ENST00000293882	2123	1935.52	0	0
ENST00000454700	2033	1845.52	0	0
ENST00000377459	457	271.017	1	2.04857
ENST00000454665	1464	1276.52	0	0
ENST00000421826	1949	1761.52	6.10408	1.92389
ENST00000230582	2716	2528.52	0	0
ENST00000470870	623	435.668	0	0
ENST00000468930	560	372.787	0	0
ENST00000466364	558	370.824	0	0
ENST00000485993	414	229.351	0	0
ENST00000475106	492	305.494	0	0
ENST00000495683	914	726.521	0	0
ENST00000488649	955	767.521	4.16551	3.01318
ENST00000481125	910	722.521	0	0
ENST00000462664	573	385.71	0	0
ENST00000492575	1002	814.521	2.75868	1.88039
ENST00000484493	996	808.521	0	0
ENST00000459736	568	380.787	0	0
ENST00000478690	733	545.58	0	0
ENST00000377456	1809	1621.52	6.44646	2.20723
ENST00000468138	962	774.521	6.60758	4.7365
ENST00000471463	840	652.521	0	0
ENST00000485603	3411	3223.52	5.91769	1.01922
ENST00000343467	834	646.521	0	0
ENST00000348953	1019	831.521	0	0
ENST00000301068	1210	1022.52	13	7.05861
ENST00000420065	1063	875.521	0	0
ENST00000550797	1261	1073.52	0	0
ENST00000550675	380	197.048	0	0
ENST00000371139	2450	2262.52	0	0
ENST00000360027	593	405.71	0	0
ENST00000470647	802	614.521	0	0
ENST00000491950	474	287.821	0	0
ENST00000494073	419	234.211	0	0
ENST00000477673	459	272.99	0	0
ENST00000394475	267	98.457	0	0
ENST00000379079	2466	2278.52	0	0
ENST00000379077	3032	2844.52	0	0
ENST00000332351	3122	2934.52	0	0
ENST00000530998	2421	2233.52	0	0
ENST00000452863	2768	2580.52	0	0
ENST00000448076	2114	1926.52	0	0
ENST00000527882	551	363.897	0	0
ENST00000526685	718	530.58	0	0
ENST00000527775	578	390.71	0	0
ENST00000285298	1843	1655.52	44.6349	14.9688
ENST00000443449	718	530.58	7.5817	7.93348
ENST00000377186	466	279.962	0.166667	0.33052
ENST00000433765	1468	1280.52	2	0.867144
ENST00000437033	2516	2328.52	0	0
ENST00000482593	1420	1232.52	0	0
ENST00000485660	556	368.824	0	0
ENST00000476959	1325	1137.52	0	0
ENST00000474027	589	401.71	0	0
ENST00000209665	2289	2101.52	0	0
ENST00000338034	2982	2794.52	261.469	51.9471
ENST00000484122	3738	3550.52	13.703	2.14276
ENST00000480891	2737	2549.52	6.86801	1.49562
ENST00000395962	2923	2735.52	0	0
ENST00000487229	2457	2269.52	0	0
ENST00000465825	2793	2605.52	4.26341	0.908469
ENST00000491478	758	570.58	2.22041	2.16055
ENST00000492559	615	427.668	0	0
ENST00000457438	835	647.521	0.698404	0.598826
ENST00000446899	858	670.521	0	0
ENST00000476042	428	242.972	0	0
ENST00000426905	3683	3495.52	3.81201	0.605467
ENST00000377179	2730	2542.52	0	0
ENST00000483450	3027	2839.52	1.14774	0.224412
ENST00000535083	2503	2315.52	0	0
ENST00000314845	5023	4835.52	9.66433	1.10963
ENST00000533727	4817	4629.52	23.8683	2.86243
ENST00000534300	5067	4879.52	0	0
ENST00000458649	5351	5163.52	22.0704	2.37308
ENST00000526545	837	649.521	15.5763	13.3143
ENST00000528950	4102	3914.52	0.00351501	0.000498535
ENST00000529553	586	398.71	4.44295	6.18674
ENST00000529963	1529	1341.52	0	0
ENST00000529558	483	296.675	0.138967	0.260064
ENST00000531542	561	373.787	0	0
ENST00000524783	427	241.972	0	0
ENST00000526606	522	335.175	4.23523	7.01543
ENST00000426438	5206	5018.52	0	0
ENST00000298834	5113	4925.52	0	0
ENST00000314823	5302	5114.52	0	0
ENST00000416695	3451	3263.52	4.20381	0.715162
ENST00000342462	3962	3774.52	8.79619	1.29384
ENST00000372321	3970	3782.52	0	0
ENST00000342531	2239	2051.52	0	0
ENST00000465857	829	641.521	0	0
ENST00000448135	2273	2085.52	0	0
ENST00000429828	3286	3098.52	0	0
ENST00000512121	582	394.71	0.0308647	0.0434141
ENST00000442253	4738	4550.52	2.50774e-07	3.05964e-08
ENST00000360726	4655	4467.52	10.9691	1.36318
ENST00000329862	2689	2501.52	0	0
ENST00000199320	2859	2671.52	67.6652	14.0623
ENST00000514605	635	447.58	0	0
ENST00000506390	1208	1020.52	6.43522	3.50098
ENST00000514911	1034	846.521	1.94383	1.27488
ENST00000509182	961	773.521	1.95575	1.40375
ENST00000486744	596	408.71	1	1.35841
ENST00000466546	3762	3574.52	29.3828	4.56377
ENST00000479560	4019	3831.52	0.0849098	0.0123037
ENST00000497895	527	340.074	3.66916	5.9902
ENST00000485033	3434	3246.52	13.1928	2.25615
ENST00000496259	3449	3261.52	0	0
ENST00000467333	699	511.58	0	0
ENST00000496080	654	466.58	0.258404	0.307484
ENST00000489951	572	384.71	4.4119	6.36707
