target_id	length	eff_length	est_counts	tpm
ENST00000525772	666	475.876	0	0
ENST00000524642	460	271.552	0	0
ENST00000526918	537	347.462	0	0
ENST00000531283	565	375.319	0	0
ENST00000532476	571	381.281	0	0
ENST00000531801	936	745.823	0	0
ENST00000534631	783	592.823	0	0
ENST00000527444	845	654.823	0	0
ENST00000531128	546	356.391	0	0
ENST00000534396	737	546.823	0	0
ENST00000529671	611	420.965	0	0
ENST00000528082	491	301.944	0	0
ENST00000532809	525	335.531	0	0
ENST00000533126	354	170.61	0	0
ENST00000534264	574	384.243	0	0
ENST00000535099	1397	1206.82	18.3173	10.8453
ENST00000345512	4470	4279.82	1.88809e-06	3.15223e-07
ENST00000373779	5579	5388.82	0.0296506	0.00393153
ENST00000428026	5550	5359.82	8.99021	1.19851
ENST00000460170	5337	5146.82	0.00194506	0.000270032
ENST00000527027	619	428.965	1.7006	2.83271
ENST00000415600	1590	1399.82	0	0
ENST00000531385	737	546.823	0.0735678	0.0961309
ENST00000526080	424	236.627	0	0
ENST00000493601	695	504.876	1.14473	1.62009
ENST00000465525	1703	1512.82	0	0
ENST00000492954	625	434.921	0	0
ENST00000356870	5579	5388.82	0.0296506	0.00393153
ENST00000323874	5579	5388.82	0.0296506	0.00393153
ENST00000418316	1028	837.823	0	0
ENST00000291009	585	395.048	0	0
ENST00000496384	2478	2287.82	11.7466	3.66868
ENST00000288602	2480	2289.82	29.0376	9.0611
ENST00000479537	743	552.823	0	0
ENST00000497784	2336	2145.82	0	0
ENST00000469930	1058	867.823	4.21581	3.47114
ENST00000446620	1017	826.823	0	0
ENST00000427836	2792	2601.82	10	2.74628
ENST00000447645	1915	1724.82	0	0
ENST00000457206	3689	3498.82	0	0
ENST00000389247	2644	2453.82	0	0
ENST00000408947	1033	842.823	0	0
ENST00000378026	3093	2902.82	381	93.7835
ENST00000552828	831	640.823	0	0
ENST00000553039	573	383.243	0	0
ENST00000436038	556	366.356	0	0
ENST00000409500	888	697.823	5.50435	5.63615
ENST00000443571	850	659.823	0	0
ENST00000358406	1044	853.823	122.18	102.247
ENST00000442394	2219	2028.82	0	0
ENST00000479303	1185	994.823	18.3507	13.1804
ENST00000494735	832	641.823	2.21543	2.4664
ENST00000473649	2692	2501.82	8.69427	2.48312
ENST00000489654	875	684.823	2.0659	2.15552
ENST00000264376	619	428.965	0	0
ENST00000282141	629	438.921	0	0
ENST00000468630	1865	1674.82	8.24406e-05	3.51718e-05
ENST00000273390	4433	4242.82	0	0
ENST00000482573	4356	4165.82	0	0
ENST00000463700	939	748.823	0.540464	0.515715
ENST00000482927	2712	2521.82	12.2289	3.46493
ENST00000488533	475	286.357	0	0
ENST00000469659	1021	830.823	0	0
ENST00000475093	2353	2162.82	4.59549	1.51821
ENST00000483134	3140	2949.82	0	0
ENST00000498167	535	345.462	0	0
ENST00000461322	381	195.717	1.63506	5.96936
ENST00000470948	554	364.356	0	0
ENST00000482995	454	265.633	0	0
ENST00000472117	949	758.823	0	0
ENST00000496010	563	373.319	0	0
ENST00000475543	845	654.823	3	3.27355
ENST00000383667	4364	4173.82	0	0
ENST00000260988	641	450.876	0	0
ENST00000304502	609	418.965	0	0
ENST00000451342	816	625.823	2	2.2835
ENST00000341287	1238	1047.82	0	0
ENST00000451346	979	788.823	0	0
ENST00000428015	748	557.823	0	0
ENST00000453017	722	531.876	0	0
ENST00000423952	460	271.552	0	0
ENST00000449053	386	200.475	0	0
ENST00000392806	2707	2516.82	2.18648	0.620746
ENST00000549031	575	385.243	0	0
ENST00000549447	567	377.319	0	0
ENST00000547567	486	297.094	0	0
ENST00000433191	1084	893.823	0	0
ENST00000345146	2382	2191.82	231.222	75.3781
ENST00000446179	2298	2107.82	13.7782	4.67067
ENST00000415913	2441	2250.82	0	0
ENST00000484575	1044	853.823	0	0
ENST00000415282	942	751.823	0	0
ENST00000462386	1614	1423.82	0	0
ENST00000417583	702	511.876	0	0
ENST00000451391	563	373.319	0	0
ENST00000481557	556	366.356	0	0
ENST00000553143	153	30.3548	0	0
ENST00000547153	1788	1597.82	0	0
ENST00000299045	2219	2028.82	2	0.704381
ENST00000546625	3198	3007.82	1	0.237558
ENST00000553098	985	794.823	0	0
ENST00000549906	534	344.531	1	2.07393
ENST00000551802	625	434.921	1	1.6429
ENST00000548428	1067	876.823	0	0
ENST00000551228	544	354.427	0	0
ENST00000552690	389	203.27	0	0
ENST00000373765	3832	3641.82	1.26058	0.247329
ENST00000494561	941	750.823	0	0
ENST00000477320	943	752.823	0.739417	0.701809
ENST00000294507	2223	2032.82	11.5034	4.04343
ENST00000464569	953	762.823	0	0
ENST00000476492	960	769.823	0	0
ENST00000424259	986	795.823	3.49656	3.13939
ENST00000335459	1844	1653.82	3.29009	1.42148
ENST00000479944	3895	3704.82	3.56163	0.686916
ENST00000496500	838	647.823	0.643386	0.709639
ENST00000495990	3060	2869.82	11.5243	2.86933
ENST00000409133	1554	1363.82	5.36961	2.81324
ENST00000460991	537	347.462	0	0
ENST00000436322	571	381.281	0	0
ENST00000474298	543	353.427	0	0
ENST00000489999	582	392.087	1	1.82238
ENST00000409520	1809	1618.82	9.77681	4.31539
ENST00000550948	2256	2065.82	3.74243	1.29444
ENST00000228463	1704	1513.82	0.257567	0.121573
ENST00000388962	2528	2337.82	0	0
ENST00000400900	1469	1278.82	0.856046	0.478309
ENST00000470413	626	435.921	0.5148	0.843824
ENST00000465026	494	304.944	0	0
ENST00000377049	1130	939.823	0	0
ENST00000320498	931	740.823	0	0
ENST00000393008	853	662.823	11.0423	11.9037
ENST00000324787	690	499.876	0	0
ENST00000472343	788	597.823	0	0
ENST00000496958	688	497.876	0	0
ENST00000484502	466	277.415	0	0
ENST00000469351	744	553.823	0	0
ENST00000467334	622	431.965	11.3403	18.7584
ENST00000496641	541	351.427	0	0
ENST00000485202	535	345.462	0	0
ENST00000544013	402	215.699	27.6175	91.4867
ENST00000392202	2039	1848.82	0	0
ENST00000443896	3282	3091.82	0	0
ENST00000264380	9901	9710.82	108	7.94675
ENST00000407449	1898	1707.82	0	0
ENST00000308862	1640	1449.82	0	0
ENST00000422495	792	601.823	0	0
ENST00000452564	4214	4023.82	0	0
ENST00000477200	636	445.921	0	0
ENST00000474721	538	348.462	0	0
ENST00000392200	9733	9542.82	1.83315e-08	1.3726e-09
ENST00000261401	3892	3701.82	374.962	72.3757
ENST00000541050	2487	2296.82	0	0
ENST00000546705	577	387.204	3.35896	6.1985
ENST00000549384	891	700.823	8.09038	8.24864
ENST00000421578	1296	1105.82	38.5877	24.9336
ENST00000550542	1245	1054.82	16.138	10.9318
ENST00000549772	1710	1519.82	0	0
ENST00000549387	873	682.823	3.25441	3.40554
ENST00000552030	547	357.391	2.82692	5.65187
ENST00000547361	683	492.876	0	0
ENST00000552871	587	397.048	0	0
ENST00000547294	566	376.319	14.968	28.4203
ENST00000550032	547	357.391	0	0
ENST00000551550	547	357.391	0	0
ENST00000546571	899	708.823	1.81405	1.82866
ENST00000551044	567	377.319	0	0
ENST00000547170	804	613.823	0	0
ENST00000551059	474	285.415	0	0
ENST00000420959	1633	1442.82	0	0
ENST00000228347	4273	4082.82	20.1242	3.52193
ENST00000551370	2080	1889.82	0	0
ENST00000539066	4118	3927.82	8.65841	1.5751
ENST00000549569	580	390.087	0.217361	0.398146
ENST00000549195	582	392.087	0	0
ENST00000377038	6032	5841.82	169.756	20.7635
ENST00000476658	744	553.823	7.0518	9.0981
ENST00000377036	1403	1212.82	68.5328	40.376
ENST00000475098	1022	831.823	0	0
ENST00000336798	6392	6201.82	159.403	18.3654
ENST00000339394	1580	1389.82	9.07624	4.66625
ENST00000471567	589	399.048	9.52061	17.0475
ENST00000487984	355	171.522	0	0
ENST00000272793	8005	7814.82	0.07086	0.00647893
ENST00000430321	5411	5220.82	0	0
ENST00000392632	5129	4938.82	25.6522	3.71127
ENST00000477461	595	405.048	0	0
ENST00000487689	668	477.876	5.77068	8.62847
ENST00000439681	2183	1992.82	0	0
ENST00000444475	3821	3630.82	0	0
ENST00000465630	576	386.204	0	0
ENST00000474426	4066	3875.82	0	0
ENST00000484596	791	600.823	0	0
ENST00000442603	8038	7847.82	0	0
ENST00000418381	7951	7760.82	109.506	10.0821
ENST00000392631	4414	4223.82	0	0
ENST00000565468	10558	10367.8	0	0
ENST00000563442	474	285.415	0	0
ENST00000424085	4631	4440.82	0	0
ENST00000257075	5360	5169.82	8.91436	1.23207
ENST00000373747	5375	5184.82	199.867	27.5441
ENST00000525843	4528	4337.82	0	0
ENST00000426105	4043	3852.82	21.1424	3.92099
ENST00000498419	3068	2877.82	0	0
ENST00000440538	3936	3745.82	34.0779	6.50052
ENST00000373741	4242	4051.82	0.0066172	0.00116693
ENST00000373742	3515	3324.82	9.65715	2.0754
ENST00000530669	582	392.087	0	0
ENST00000529846	683	492.876	0	0
ENST00000525997	650	459.876	0	0
ENST00000527498	652	461.876	0	0
ENST00000498627	422	234.77	0	0
ENST00000471894	812	621.823	0	0
ENST00000490546	707	516.876	0	0
ENST00000532678	793	602.823	1.75859	2.08448
ENST00000526128	579	389.204	0	0
ENST00000526215	586	396.048	0	0
ENST00000525948	1103	912.823	0	0
ENST00000480602	906	715.823	0	0
ENST00000524516	561	371.319	0	0
ENST00000531867	549	359.356	0	0
ENST00000373749	4486	4295.82	0	0
ENST00000423018	3572	3381.82	0	0
ENST00000543952	1661	1470.82	22.5759	10.9675
ENST00000233143	492	302.944	2982	7033.43
ENST00000532277	889	698.823	0	0
ENST00000524921	607	416.965	0	0
ENST00000528759	3278	3087.82	0	0
ENST00000525361	1830	1639.82	0	0
ENST00000533655	3533	3342.82	32.2975	6.90364
ENST00000532764	870	679.823	0	0
ENST00000532589	331	149.787	0	0
ENST00000528189	482	293.183	0.167338	0.407829
ENST00000525388	961	770.823	2.45054	2.27159
ENST00000528262	560	370.319	0	0
ENST00000533750	574	384.243	1.08458	2.01687
ENST00000430323	3452	3261.82	0	0
ENST00000329143	3087	2896.82	0	0
ENST00000472851	805	614.823	0	0
ENST00000356607	1985	1794.82	71.897	28.6227
ENST00000491661	618	427.965	1.73018	2.88871
ENST00000492696	250	84.2432	0	0
ENST00000538836	1393	1202.82	0.372849	0.221489
ENST00000355413	3849	3658.82	27.851	5.43902
ENST00000473247	1550	1359.82	7.14902	3.75652
ENST00000495028	567	377.319	0	0
ENST00000473884	568	378.319	0	0
ENST00000492693	1046	855.823	0	0
ENST00000494688	951	760.823	0	0
ENST00000465241	988	797.823	0	0
ENST00000496784	921	730.823	0	0
ENST00000496273	491	301.944	0	0
ENST00000494053	567	377.319	0	0
ENST00000535825	976	785.823	0	0
ENST00000424238	245	80.756	0	0
ENST00000456682	661	470.876	0	0
ENST00000409785	3533	3342.82	156.341	33.418
ENST00000428691	560	370.319	0	0
ENST00000453448	625	434.921	20.6591	33.9409
ENST00000377022	7936	7745.82	4.38733	0.404719
ENST00000478524	337	155.169	0	0
ENST00000447850	605	415.048	0	0
ENST00000344008	4405	4214.82	3.61267	0.612451
ENST00000490176	432	244.217	0	0
ENST00000496432	3279	3088.82	0	0
ENST00000492173	2267	2076.82	0	0
ENST00000478728	648	457.876	0	0
ENST00000472814	451	262.686	0	0
ENST00000413482	2473	2282.82	27.6254	8.64686
ENST00000272847	2713	2522.82	35.3746	10.019
ENST00000419079	811	620.823	0	0
ENST00000487472	558	368.356	1	1.93979
ENST00000282111	2968	2777.82	45	11.5752
ENST00000494519	537	347.462	0	0
ENST00000442813	559	369.319	0	0
ENST00000490744	715	524.876	0	0
ENST00000199940	2241	2050.82	1.92283	0.669939
ENST00000392193	614	423.965	0.269105	0.453538
ENST00000360351	9711	9520.82	7.48682	0.561881
ENST00000361559	2038	1847.82	0	0
ENST00000445941	2019	1828.82	0	0
ENST00000392194	5303	5112.82	0	0
ENST00000447185	5472	5281.82	0.321246	0.0434586
ENST00000452717	624	433.965	0	0
ENST00000471619	967	776.823	0	0
ENST00000482864	563	373.319	0	0
ENST00000461253	555	365.356	0	0
ENST00000481649	414	227.026	0	0
ENST00000475600	989	798.823	0	0
ENST00000464007	594	404.048	0	0
ENST00000478233	814	623.823	0	0
ENST00000473543	450	261.712	0	0
ENST00000409940	4156	3965.82	0	0
ENST00000438642	3998	3807.82	0	0
ENST00000409044	5448	5257.82	3.32914	0.452427
ENST00000317935	5479	5288.82	0.00658613	0.000889801
ENST00000408978	5529	5338.82	0	0
ENST00000484338	3320	3129.82	0	0
ENST00000442690	1720	1529.82	0	0
ENST00000469359	840	649.823	0	0
ENST00000334231	6084	5893.82	2.66427	0.323
ENST00000317915	6231	6040.82	0	0
ENST00000533486	9929	9738.82	2.08345	0.152862
ENST00000534141	3746	3555.82	0	0
ENST00000260056	1393	1202.82	0	0
ENST00000533014	580	390.087	2.91655	5.34231
ENST00000527633	792	601.823	0	0
ENST00000531021	588	398.048	0	0
ENST00000534301	580	390.087	0	0
ENST00000525117	937	746.823	0	0
ENST00000532548	644	453.876	0	0
ENST00000524635	495	305.944	0	0
ENST00000526205	591	401.048	0	0
ENST00000534103	673	482.876	0	0
ENST00000530224	582	392.087	0	0
ENST00000533276	550	360.356	0	0
ENST00000528379	558	368.356	0	0
ENST00000373736	2589	2398.82	0	0
ENST00000528449	585	395.048	0	0
ENST00000526106	569	379.319	0	0
ENST00000530145	562	372.319	0	0
ENST00000533581	512	322.662	0	0
ENST00000263693	2493	2302.82	0	0
ENST00000398657	1446	1255.82	0	0
ENST00000377386	6489	6298.82	722.337	81.9412
ENST00000398263	6138	5947.82	318.469	38.2587
ENST00000409232	2235	2044.82	135.306	47.2806
ENST00000409015	2276	2085.82	1.00208e-07	3.4328e-08
ENST00000444342	1861	1670.82	16.2792	6.96183
ENST00000282120	5847	5656.82	15.1968	1.91955
ENST00000478701	2771	2580.82	14	3.87607
ENST00000272845	10702	10511.8	0	0
ENST00000489023	8010	7819.82	0	0
ENST00000477301	550	360.356	0	0
ENST00000481494	526	336.531	0	0
ENST00000333907	2611	2420.82	0	0
ENST00000477924	2686	2495.82	0	0
ENST00000439458	13562	13371.8	0	0
ENST00000539183	2033	1842.82	0	0
ENST00000536163	7296	7105.82	37.1657	3.73723
ENST00000482493	1847	1656.82	5.33429	2.3005
ENST00000476357	2377	2186.82	1.00643	0.328847
ENST00000418570	2265	2074.82	0	0
ENST00000468348	340	157.861	0	0
ENST00000520253	2359	2168.82	0	0
ENST00000518410	2083	1892.82	0	0
ENST00000377004	2761	2570.82	0	0
ENST00000377008	2707	2516.82	0	0
ENST00000551505	570	380.281	0	0
ENST00000549203	569	379.319	0	0
ENST00000393716	4417	4226.82	0	0
ENST00000466380	4306	4115.82	0	0
ENST00000474090	977	786.823	0	0
ENST00000337940	2743	2552.82	0	0
ENST00000493757	2709	2518.82	0	0
ENST00000473118	688	497.876	4.98818	7.15884
ENST00000240185	2748	2557.82	349.042	97.5055
ENST00000476201	767	576.823	0	0
ENST00000472476	929	738.823	10.9275	10.5682
ENST00000473869	1946	1755.82	14.876	6.05379
ENST00000315091	1835	1644.82	8.16608	3.54745
ENST00000477447	393	207.04	0	0
ENST00000496840	692	501.876	0	0
ENST00000480464	491	301.944	1	2.36644
ENST00000439080	1357	1166.82	0	0
ENST00000392842	3955	3764.82	0	0
ENST00000546882	660	469.876	0	0
ENST00000549040	473	284.415	0	0
ENST00000539967	1053	862.823	0	0
ENST00000357881	2565	2374.82	0	0
ENST00000536722	1228	1037.82	0	0
ENST00000536688	2186	1995.82	0	0
ENST00000552773	1659	1468.82	0	0
ENST00000551640	798	607.823	0	0
ENST00000552866	599	409.048	0	0
ENST00000229387	3378	3187.82	0	0
ENST00000552917	594	404.048	0	0
ENST00000263694	1595	1404.82	146.852	74.6929
ENST00000486941	743	552.823	0	0
ENST00000489853	1928	1737.82	0	0
ENST00000373720	1087	896.823	0	0
ENST00000491106	459	270.579	0	0
ENST00000474025	581	391.087	2.14827	3.92497
ENST00000463988	677	486.876	0	0
ENST00000446633	1483	1292.82	0	0
ENST00000400897	2439	2248.82	3	0.953208
ENST00000478645	443	254.842	0	0
ENST00000400898	726	535.823	0	0
ENST00000480221	2190	1999.82	0	0
ENST00000344147	1605	1414.82	60.6204	30.6153
ENST00000479629	761	570.823	8.37962	10.4893
ENST00000373714	1730	1539.82	0	0
ENST00000490049	335	153.393	0	0
ENST00000546109	960	769.823	0	0
ENST00000422613	1137	946.823	0	0
ENST00000306336	2837	2646.82	46.3399	12.5098
ENST00000420686	1204	1013.82	10.1814	7.17576
ENST00000423181	976	785.823	11.6225	10.5681
ENST00000409734	1722	1531.82	9.95571	4.64393
ENST00000478626	405	218.523	0	0
ENST00000397541	3061	2870.82	0	0
ENST00000493845	610	419.965	0	0
ENST00000409786	2117	1926.82	1	0.370834
ENST00000375281	2033	1842.82	1	0.387738
ENST00000487037	257	89.4139	0	0
ENST00000273691	2659	2468.82	2.93027	0.848086
ENST00000344209	2226	2035.82	1.46882	0.515525
ENST00000393631	1456	1265.82	0	0
ENST00000462014	1612	1421.82	0	0
ENST00000460554	1702	1511.82	2.60091	1.22927
ENST00000383663	684	493.876	0	0
ENST00000475189	545	355.391	0	0
ENST00000376957	1266	1075.82	125.628	83.4387
ENST00000489073	651	460.876	0	0
ENST00000490101	461	272.525	1.37197	3.59716
ENST00000459997	731	540.823	0	0
ENST00000465788	402	215.699	0	0
ENST00000487300	611	420.965	0	0
ENST00000265304	687	496.876	65.6542	94.4139
ENST00000496622	2620	2429.82	0.694021	0.204089
ENST00000498107	636	445.921	23.3376	37.3955
ENST00000489378	1434	1243.82	2.7275	1.56685
ENST00000469123	662	471.876	0	0
ENST00000467681	630	439.921	4.06139	6.59663
ENST00000465582	731	540.823	0	0
ENST00000461433	1694	1503.82	0	0
ENST00000463093	600	410.048	6.70301	11.6804
ENST00000465167	517	327.597	0	0
ENST00000468267	800	609.823	0.432644	0.506931
ENST00000484178	676	485.876	0	0
ENST00000473783	470	281.415	0	0
ENST00000481508	989	798.823	0.941063	0.841763
ENST00000409885	601	411.048	1	1.73832
ENST00000454603	529	339.531	0	0
ENST00000445006	639	448.921	2.54576	4.052
ENST00000358196	3604	3413.82	3.45424	0.722991
ENST00000344257	1029	838.823	0	0
ENST00000455008	571	381.281	0	0
ENST00000456864	556	366.356	0	0
ENST00000493875	3988	3797.82	0	0
ENST00000414527	1771	1580.82	0	0
ENST00000429023	812	621.823	0	0
ENST00000485013	578	388.204	0	0
ENST00000486850	461	272.525	0	0
ENST00000493270	807	616.823	0	0
ENST00000462739	567	377.319	0	0
ENST00000488724	1256	1065.82	0	0
ENST00000478562	3172	2981.82	0	0
ENST00000375272	1252	1061.82	0	0
ENST00000409102	1226	1035.82	0	0
ENST00000487419	675	484.876	4.98547	7.34678
ENST00000359333	2383	2192.82	0	0
ENST00000480421	564	374.319	0	0
ENST00000409244	1257	1066.82	0	0
ENST00000409541	1907	1716.82	0	0
ENST00000410004	2114	1923.82	0	0
ENST00000482420	510	320.662	0	0
ENST00000471161	1724	1533.82	4.01453	1.87017
ENST00000429806	2335	2144.82	0	0
ENST00000295802	3100	2909.82	77.7576	19.094
ENST00000449375	1759	1568.82	13.2448	6.03246
ENST00000438611	1500	1309.82	1.99761	1.08973
ENST00000475624	677	486.876	0	0
ENST00000409984	765	574.823	0	0
ENST00000482694	601	411.048	0	0
ENST00000490291	660	469.876	0	0
ENST00000457495	1802	1611.82	0	0
ENST00000263854	2834	2643.82	0	0
ENST00000519937	3540	3349.82	1.09444	0.23345
ENST00000428225	1743	1552.82	0	0
ENST00000409383	1867	1676.82	0	0
ENST00000494165	532	342.531	0	0
ENST00000491167	268	97.7318	0	0
ENST00000473692	481	292.212	0	0
ENST00000393822	3664	3473.82	0	0
ENST00000342375	3664	3473.82	0	0
ENST00000441838	1302	1111.82	0	0
ENST00000376936	2808	2617.82	259.367	70.794
ENST00000304457	2721	2530.82	0	0
ENST00000474216	2007	1816.82	12.1322	4.77145
ENST00000490565	421	233.817	0	0
ENST00000469634	2361	2170.82	3.35921	1.10569
ENST00000478271	608	417.965	0	0
ENST00000470611	401	214.721	0	0
ENST00000498576	486	297.094	0	0
ENST00000472078	412	225.186	0	0
ENST00000485606	459	270.579	4.90433	12.9511
ENST00000460196	622	431.965	0	0
ENST00000544779	3334	3143.82	1.23709	0.281167
ENST00000310447	4225	4034.82	127.407	22.5626
ENST00000392925	616	425.965	3.8734	6.49741
ENST00000350623	1146	955.823	4.91132	3.67149
ENST00000493642	2166	1975.82	26.9766	9.75574
ENST00000481483	575	385.243	0	0
ENST00000472067	5769	5578.82	3.46732	0.444093
ENST00000392923	1048	857.823	0	0
ENST00000298281	7677	7486.82	86.2954	8.23591
ENST00000530660	3309	3118.82	6.70985	1.53725
ENST00000530304	2649	2458.82	22.2211	6.45744
ENST00000533018	580	390.087	0	0
ENST00000526160	1720	1529.82	8.35708	3.90333
ENST00000530906	628	437.921	0.952388	1.55396
ENST00000528336	1041	850.823	0	0
ENST00000264235	7711	7520.82	153.068	14.5425
ENST00000316626	1636	1445.82	29.4002	14.5297
ENST00000474830	518	328.597	0	0
ENST00000473886	438	249.994	0.830097	2.37258
ENST00000539838	1607	1416.82	5.70209	2.87568
ENST00000469710	1604	1413.82	0	0
ENST00000493101	1572	1381.82	0	0
ENST00000330540	2708	2517.82	0	0
ENST00000478390	689	498.876	0	0
ENST00000483949	483	294.183	0	0
ENST00000482356	567	377.319	0	0
ENST00000393627	1405	1214.82	0	0
ENST00000478741	891	700.823	0	0
ENST00000264468	2068	1877.82	0	0
ENST00000247879	1101	910.823	0	0
ENST00000247881	994	803.823	0	0
ENST00000544076	2387	2196.82	7.32756	2.38334
ENST00000247883	1150	959.823	1	0.744442
ENST00000280245	2358	2167.82	0	0
ENST00000342404	1969	1778.82	0	0
ENST00000529676	392	206.145	0	0
ENST00000526729	1029	838.823	1	0.851827
ENST00000376067	2081	1890.82	0	0
ENST00000471559	812	621.823	0	0
ENST00000234160	3173	2982.82	139.026	33.3035
ENST00000444801	568	378.319	4.84512	9.15099
ENST00000497674	563	373.319	1.24225	2.37766
ENST00000493692	951	760.823	21.7829	20.4575
ENST00000455067	530	340.531	0	0
ENST00000454751	624	433.965	0	0
ENST00000442798	1976	1785.82	88.4457	35.3883
ENST00000497928	711	520.876	3.16392	4.34023
ENST00000488928	546	356.391	1.04869	2.10252
ENST00000486498	2096	1905.82	0	0
ENST00000452526	1976	1785.82	88.4457	35.3883
ENST00000350549	1189	998.823	0	0
ENST00000419085	1834	1643.82	0	0
ENST00000438520	826	635.823	0	0
ENST00000452758	874	683.823	0	0
ENST00000393389	4066	3875.82	5.55034	1.02324
ENST00000528722	954	763.823	4.45335	4.16597
ENST00000260047	2514	2323.82	7.80171	2.39888
ENST00000526731	3230	3039.82	8.19461	1.9262
ENST00000531895	1887	1696.82	0	0
ENST00000393392	2302	2111.82	0	0
ENST00000533342	1949	1758.82	0	0
ENST00000531815	594	404.048	0	0
ENST00000528190	855	664.823	0	0
ENST00000545672	2707	2516.82	0	0
ENST00000342658	843	652.823	0	0
ENST00000333617	1561	1370.82	0	0
ENST00000490035	1740	1549.82	0	0
ENST00000475403	477	288.328	0	0
ENST00000473171	640	449.921	0	0
ENST00000498645	586	396.048	0	0
ENST00000474851	772	581.823	0	0
ENST00000539563	1077	886.823	0	0
ENST00000361445	8677	8486.82	222.027	18.6932
ENST00000376838	4017	3826.82	32.4239	6.05408
ENST00000473471	862	671.823	0	0
ENST00000490931	1111	920.823	0	0
ENST00000455339	694	503.876	3.54863	5.03221
ENST00000495435	2356	2165.82	0	0
ENST00000476768	610	419.965	0	0
ENST00000539766	5308	5117.82	0	0
ENST00000305249	2318	2127.82	0	0
ENST00000409848	1270	1079.82	1	0.661712
ENST00000497764	327	146.39	0	0
ENST00000462396	590	400.048	0	0
ENST00000409331	994	803.823	1.91674	1.70382
ENST00000409013	2413	2222.82	0	0
ENST00000490508	2148	1957.82	0	0
ENST00000446464	4761	4570.82	18.4845	2.88959
ENST00000423095	2216	2025.82	0.600173	0.211688
ENST00000409344	2564	2373.82	0	0
ENST00000393852	2332	2141.82	1.71282	0.571414
ENST00000476734	521	331.531	0.447271	0.963982
ENST00000429764	941	750.823	0	0
ENST00000466467	920	729.823	0	0
ENST00000315658	2685	2494.82	0	0
ENST00000462891	889	698.823	1.23586	1.26364
ENST00000418268	1209	1018.82	1.38664	0.972497
ENST00000414593	1932	1741.82	0	0
ENST00000410106	1392	1201.82	0	0
ENST00000444108	1418	1227.82	0	0
ENST00000440462	559	369.319	0	0
ENST00000488150	2083	1892.82	1.29941	0.490521
ENST00000496957	607	416.965	0	0
ENST00000486908	797	606.823	1.35589	1.59655
ENST00000409890	2601	2410.82	0	0
ENST00000428955	1165	974.823	3.60482	2.64228
ENST00000425327	3525	3334.82	0	0
ENST00000393775	3495	3304.82	0	0
ENST00000489689	3320	3129.82	0	0
ENST00000441144	1952	1761.82	0	0
ENST00000491903	1487	1296.82	0	0
ENST00000459718	684	493.876	0	0
ENST00000483401	864	673.823	0	0
ENST00000480431	738	547.823	0	0
ENST00000494802	503	313.821	0	0
ENST00000354673	3558	3367.82	0	0
ENST00000490746	589	399.048	0	0
ENST00000485891	479	290.271	4.60461	11.3347
ENST00000393913	1802	1611.82	34.3496	15.2274
ENST00000410113	1747	1556.82	58.0854	26.6594
ENST00000410010	696	505.876	0	0
ENST00000410071	777	586.823	0	0
ENST00000432649	569	379.319	4.31984	8.13739
ENST00000452003	434	246.143	0	0
ENST00000486696	585	395.048	0	0
ENST00000486489	524	334.531	32.6405	69.7177
ENST00000233712	1815	1624.82	0	0
ENST00000483238	1980	1789.82	0	0
ENST00000467773	2076	1885.82	0	0
ENST00000555556	658	467.876	0	0
ENST00000223140	1725	1534.82	0	0
ENST00000488945	924	733.823	0	0
ENST00000263863	846	655.823	0	0
ENST00000489214	960	769.823	0	0
ENST00000482900	751	560.823	0	0
ENST00000464298	955	764.823	0	0
ENST00000470974	959	768.823	0	0
ENST00000489980	2055	1864.82	0	0
ENST00000524600	750	559.823	0	0
ENST00000533041	771	580.823	1	1.23021
ENST00000534351	533	343.531	0	0
ENST00000409696	858	667.823	0	0
ENST00000491234	962	771.823	0	0
ENST00000531685	723	532.876	0	0
ENST00000526018	561	371.319	0	0
ENST00000261038	3596	3405.82	13.439	2.81946
ENST00000477647	1822	1631.82	16.561	7.25163
ENST00000263549	3796	3605.82	0	0
ENST00000473341	2861	2670.82	66.0883	17.6808
ENST00000488726	2574	2383.82	97.6128	29.2587
ENST00000489809	915	724.823	0	0
ENST00000491598	874	683.823	0.00216778	0.00226513
ENST00000484111	535	345.462	1.0849	2.24393
ENST00000496624	814	623.823	3.21186	3.6789
ENST00000489383	537	347.462	0	0
ENST00000466597	709	518.876	0	0
ENST00000470515	564	374.319	0	0
ENST00000493262	646	455.876	0	0
ENST00000467638	533	343.531	0	0
ENST00000541746	1127	936.823	0	0
ENST00000465654	790	599.823	0	0
ENST00000497554	555	365.356	0	0
ENST00000549489	6525	6334.82	0	0
ENST00000497673	582	392.087	0	0
ENST00000475668	9175	8984.82	0	0
ENST00000495045	499	309.852	0	0
ENST00000490593	397	210.871	0	0
ENST00000479289	4789	4598.82	1.07074	0.166364
ENST00000485078	536	346.462	0	0
ENST00000548812	4986	4795.82	0	0
ENST00000527521	613	422.965	104.248	176.11
ENST00000280258	4011	3820.82	215.358	40.2742
ENST00000532234	2172	1981.82	11.387	4.10551
ENST00000533902	1977	1786.82	11.6721	4.66756
ENST00000531475	567	377.319	0	0
ENST00000533880	565	375.319	0	0
ENST00000532572	5323	5132.82	12.1102	1.68584
ENST00000528769	464	275.442	0	0
ENST00000531521	907	716.823	0	0
ENST00000441050	1510	1319.82	555.369	300.668
ENST00000532481	690	499.876	1.97481	2.82283
